RXCUI|INGREDIENT|ING_RXCUI
968900|ANTI-INHIBITOR COAGULANT COMPLEX|314504
968902|ANTI-INHIBITOR COAGULANT COMPLEX|314504
968904|ANTI-INHIBITOR COAGULANT COMPLEX|314504
968911|Endopeptidases|8031
968911|Amylases|743
968911|Lipase|6406
968915|Endopeptidases|8031
968915|Amylases|743
968915|Lipase|6406
968917|Amylases|743
968917|Lipase|6406
968917|Endopeptidases|8031
968921|Amylases|743
968921|Lipase|6406
968921|Endopeptidases|8031
968925|Amylases|743
968925|Endopeptidases|8031
968925|Lipase|6406
968929|Amylases|743
968929|Endopeptidases|8031
968929|Lipase|6406
968933|Amylases|743
968933|Endopeptidases|8031
968933|Lipase|6406
968937|Amylases|743
968937|Endopeptidases|8031
968937|Lipase|6406
977427|everolimus|141704
977431|everolimus|141704
977434|everolimus|141704
977436|everolimus|141704
977438|everolimus|141704
977440|everolimus|141704
977526|Acetaminophen|161
977526|butalbital|19860
977526|Caffeine|1886
977836|Norethindrone|7514
977840|Insulin, Aspart Protamine, Human|352385
977840|Insulin, Aspart, Human|51428
977842|Insulin, Aspart Protamine, Human|352385
977842|Insulin, Aspart, Human|51428
977844|Methamphetamine|6816
977851|Methamphetamine|6816
977857|Methamphetamine|6816
977860|Methamphetamine|6816
977861|Methamphetamine|6816
977865|clevidipine|233603
977867|clevidipine|233603
977874|Oxymorphone|7814
977876|Oxymorphone|7814
977880|Amiloride|644
977882|Amiloride|644
977883|Hydrochlorothiazide|5487
977883|Amiloride|644
977894|Oxymorphone|7814
977896|Oxymorphone|7814
977902|Oxymorphone|7814
977904|Oxymorphone|7814
977909|Oxymorphone|7814
977911|Oxymorphone|7814
977915|Oxymorphone|7814
977917|Oxymorphone|7814
977923|Oxymorphone|7814
977925|Oxymorphone|7814
977929|Oxymorphone|7814
977931|Oxymorphone|7814
977935|Oxymorphone|7814
977937|Oxymorphone|7814
977939|Oxymorphone|7814
977940|Oxymorphone|7814
977942|Oxymorphone|7814
977943|Oxymorphone|7814
977959|Furosemide|4603
977959|Amiloride|644
977971|Oxymorphone|7814
977974|Oxymorphone|7814
977978|halobetasol|41208
977980|halobetasol|41208
977986|Loperamide|6468
977990|halobetasol|41208
977992|halobetasol|41208
977998|Simethicone|9796
977998|Loperamide|6468
978000|Simethicone|9796
978000|Loperamide|6468
978001|Simethicone|9796
978001|Loperamide|6468
978003|Loperamide|6468
978005|Loperamide|6468
978006|Loperamide|6468
978009|Loperamide|6468
978010|Loperamide|6468
978012|Loperamide|6468
978013|Loperamide|6468
978015|Loperamide|6468
978037|Chlorhexidine|2358
978056|Lactate|114202
978056|halobetasol|41208
978067|Acetic Acid|168
978067|Oxyquinoline|110
978067|Ricinoleate|618482
978282|dimethicone|324072
978282|Menthol|6750
978320|Lactate|114202
978320|halobetasol|41208
978573|Carteolol|2116
978575|Carteolol|2116
978577|Carteolol|2116
978581|Carteolol|2116
978639|aluminum chloride|46241
978654|Diethylpropion|3389
978668|Diethylpropion|3389
978676|Folic Acid|4511
978676|Vitamin B 12|11248
978676|Polysaccharide iron complex|105669
978676|heme iron polypeptide|978673
978680|Folic Acid|4511
978680|Vitamin B 12|11248
978680|Polysaccharide iron complex|105669
978680|heme iron polypeptide|978673
978713|tinzaparin|69646
978715|tinzaparin|69646
978717|tinzaparin|69646
978725|Dalteparin|67109
978727|Dalteparin|67109
978733|Dalteparin|67109
978735|Dalteparin|67109
978736|Dalteparin|67109
978737|Dalteparin|67109
978738|Dalteparin|67109
978739|Dalteparin|67109
978740|Dalteparin|67109
978741|Dalteparin|67109
978744|Dalteparin|67109
978745|Dalteparin|67109
978746|Dalteparin|67109
978747|Dalteparin|67109
978755|Dalteparin|67109
978757|Dalteparin|67109
978759|Dalteparin|67109
978760|Dalteparin|67109
978761|Dalteparin|67109
978777|Dalteparin|67109
978778|Dalteparin|67109
978941|Estradiol|4083
978944|dienogest|22968
978944|Estradiol|4083
978946|Estradiol|4083
978946|dienogest|22968
978948|Estradiol|4083
978950|Inert Ingredients|748794
978950|Estradiol|4083
978950|dienogest|22968
979092|Hydroxychloroquine|5521
979094|Hydroxychloroquine|5521
979099|POLYETHYLENE GLYCOL 3350|221147
979099|Potassium Chloride|8591
979099|Sodium Chloride|9863
979099|Sodium Bicarbonate|36676
979113|methylnaltrexone|29899
979115|methylnaltrexone|29899
979118|Aspirin|1191
979120|ibutilide|41289
979122|ibutilide|41289
979127|Phentermine|8152
979137|Hypochlorite|1483317
979288|Tramadol|10689
979296|Camphor|1952
979296|Menthol|6750
979338|Folic Acid|4511
979338|Vitamin B 12|11248
979338|Polysaccharide iron complex|105669
979358|Dextromethorphan|3289
979358|Phenylephrine|8163
979358|Pyrilamine|9009
979365|Phenylephrine|8163
979365|Pyrilamine|9009
979379|metaproterenol|7688
979381|metaproterenol|7688
979387|North American coral snake antivenin|979384
979409|metaproterenol|7688
979420|Magnesium Aspartate|142131
979424|Magnesium Aspartate|142131
979425|metaproterenol|7688
979428|esmolol|49737
979430|esmolol|49737
979432|esmolol|49737
979434|esmolol|49737
979436|esmolol|49737
979442|factor IX|4249
979444|metaproterenol|7688
979448|factor IX|4249
979450|factor IX|4249
979454|factor IX|4249
979456|factor IX|4249
979464|Hydrochlorothiazide|5487
979464|Losartan|52175
979466|Hydrochlorothiazide|5487
979466|Losartan|52175
979468|Hydrochlorothiazide|5487
979468|Losartan|52175
979470|Hydrochlorothiazide|5487
979470|Losartan|52175
979471|Hydrochlorothiazide|5487
979471|Losartan|52175
979473|Hydrochlorothiazide|5487
979473|Losartan|52175
979475|metaproterenol|7688
979480|Losartan|52175
979482|Losartan|52175
979485|Losartan|52175
979487|Losartan|52175
979489|metaproterenol|7688
979492|Losartan|52175
979494|Losartan|52175
979529|Brompheniramine|1767
979541|Isosorbide Dinitrate|6058
979543|phendimetrazine|33272
979545|phendimetrazine|33272
979549|phendimetrazine|33272
979551|phendimetrazine|33272
984072|Inulin|5924
984076|Inulin|5924
984078|amphotericin B liposomal|236594
984082|amphotericin B liposomal|236594
984086|factor IX|4249
984105|phenylbutyrate|81647
984107|phenylbutyrate|81647
984118|Benzoate|70589
984118|phenylacetate|70619
984120|Benzoate|70589
984120|phenylacetate|70619
984129|Benzoate|70589
984129|phenylacetate|70619
990982|Physostigmine|8299
991007|Sodium Fluoride|9873
991013|Sodium Fluoride|9873
991024|Benzocaine|1399
991024|Sulfur|10223
991026|Benzocaine|1399
991026|Tetracaine|10391
991030|Benzocaine|1399
991030|Tetracaine|10391
991033|Vitamin D|11253
991033|Calcium Citrate|47613
991037|Benzocaine|1399
991039|Chlorpromazine|2403
991042|dexchlorpheniramine|22697
991042|Phenylephrine|8163
991044|Chlorpromazine|2403
991051|Diosmin|3489
991051|Hesperidin|5281
991061|Dicyclomine|3361
991063|Dicyclomine|3361
991065|Dicyclomine|3361
991069|Dicyclomine|3361
991071|Chlorpromazine|2403
991079|Dicyclomine|3361
991082|Dicyclomine|3361
991086|Dicyclomine|3361
991088|Dicyclomine|3361
991147|Methadone|6813
991149|Methadone|6813
991150|Lactate|114202
991151|Dicyclomine|3361
991153|Phenobarbital|8134
991153|Dicyclomine|3361
991154|Phenobarbital|8134
991154|Dicyclomine|3361
991180|Salicylic Acid|9525
991188|Chlorpromazine|2403
991194|Chlorpromazine|2403
991200|Folic Acid|4511
991213|Chlorpromazine|2403
991219|Immunoglobulin G|5666
991233|bexarotene|233272
991241|Chlorpromazine|2403
991328|Chlorpromazine|2403
991336|Chlorpromazine|2403
991340|Chlorpromazine|2403
991346|Chlorpromazine|2403
991361|Chlorpromazine|2403
991366|Chlorpromazine|2403
991369|Calamine|106212
991369|Zinc Oxide|11423
991369|phenol|33290
991370|Calcium Carbonate|1897
991377|Cholecalciferol|2418
991377|Calcium Carbonate|1897
991424|Glycerin|4910
991424|Propylene glycol|34693
991456|Ergocalciferol|4018
991456|Vitamin A|11246
991486|Codeine|2670
991486|Promethazine|8745
991528|Dextromethorphan|3289
991528|Promethazine|8745
991606|Carbachol|1999
991616|Dicyclomine|3361
991632|metaproterenol|7688
991633|metaproterenol|7688
991722|alpha 1-Antitrypsin|535
991723|alpha 1-Antitrypsin|535
991724|alpha 1-Antitrypsin|535
991732|alpha 1-Antitrypsin|535
991736|alpha 1-Antitrypsin|535
991957|bismuth subsalicylate|19478
992150|Methenamine|6832
992152|Methenamine|6832
992153|Methenamine|6832
992164|Methenamine|6832
992166|Mechlorethamine|6674
992168|Mechlorethamine|6674
992184|Methenamine|6832
992206|Sodium Phosphate, Monobasic|235496
992206|Methenamine|6832
992212|Guaifenesin|5032
992395|gatifloxacin|228476
992399|gatifloxacin|228476
992403|Somatropin|61148
992413|Itraconazole|28031
992420|Ketorolac|35827
992424|Ketorolac|35827
992432|Promethazine|8745
992438|Promethazine|8745
992440|Promethazine|8745
992441|Promethazine|8745
992443|Promethazine|8745
992445|Promethazine|8745
992446|Promethazine|8745
992447|Promethazine|8745
992449|Promethazine|8745
992451|Promethazine|8745
992454|Promethazine|8745
992456|Promethazine|8745
992457|Promethazine|8745
992459|Promethazine|8745
992460|Promethazine|8745
992462|Promethazine|8745
992475|Promethazine|8745
992478|Promethazine|8745
992479|Promethazine|8745
992481|Promethazine|8745
992485|Benzoyl Peroxide|1418
992487|Benzoyl Peroxide|1418
992494|Benzoyl Peroxide|1418
992496|Benzoyl Peroxide|1418
992528|terbinafine|37801
992530|terbinafine|37801
992531|terbinafine|37801
992535|terbinafine|37801
992536|terbinafine|37801
992578|Castor Oil|2129
992578|Peruvian balsam|33219
992582|Castor Oil|2129
992582|Peruvian balsam|33219
992656|Hydrocodone|5489
992656|homatropine|27084
992660|Hydrocodone|5489
992660|homatropine|27084
992668|Hydrocodone|5489
992668|homatropine|27084
992671|Hydrocodone|5489
992671|homatropine|27084
992675|Hydrocodone|5489
992675|homatropine|27084
992733|Hydrocodone|5489
992733|homatropine|27084
992735|homatropine|27084
992745|medrysone|29439
992747|homatropine|27084
992749|homatropine|27084
992757|homatropine|27084
992759|homatropine|27084
992761|homatropine|27084
992765|Miconazole|6932
992770|Miconazole|6932
992771|Miconazole|6932
992774|Miconazole|6932
992777|Miconazole|6932
992778|Miconazole|6932
992780|Miconazole|6932
992783|Miconazole|6932
992784|Miconazole|6932
992791|Miconazole|6932
992792|Miconazole|6932
992801|chloroprocaine|20859
992803|chloroprocaine|20859
992805|chloroprocaine|20859
992807|chloroprocaine|20859
992809|chloroprocaine|20859
992811|chloroprocaine|20859
992815|Miconazole|6932
992817|homatropine|27084
992819|homatropine|27084
992834|Dehydrocholate|42625
992858|Promethazine|8745
992876|Promethazine|8745
992900|Promethazine|8745
993072|alglucosidase alfa|629565
993109|Ampicillin|733
993109|Sulbactam|10167
993111|Ampicillin|733
993111|Sulbactam|10167
993452|denosumab|993449
993456|denosumab|993449
993458|denosumab|993449
993462|Midodrine|6963
993464|Midodrine|6963
993466|Midodrine|6963
993468|Midodrine|6963
993470|Midodrine|6963
993472|Midodrine|6963
993503|Bupropion|42347
993505|Bupropion|42347
993511|Bupropion|42347
993518|Bupropion|42347
993520|Bupropion|42347
993524|Bupropion|42347
993528|Bupropion|42347
993536|Bupropion|42347
993537|Bupropion|42347
993541|Bupropion|42347
993542|Bupropion|42347
993545|Bupropion|42347
993550|Bupropion|42347
993552|Bupropion|42347
993557|Bupropion|42347
993564|Bupropion|42347
993567|Bupropion|42347
993569|Bupropion|42347
993681|Bupropion|42347
993683|Bupropion|42347
993687|Bupropion|42347
993688|Bupropion|42347
993691|Bupropion|42347
993693|Bupropion|42347
993755|Acetaminophen|161
993755|Codeine|2670
993763|Acetaminophen|161
993763|Codeine|2670
993767|Acetaminophen|161
993767|Codeine|2670
993770|Acetaminophen|161
993770|Codeine|2670
993781|Acetaminophen|161
993781|Codeine|2670
993804|Ethinyl Estradiol|4124
993804|drospirenone|11636
993804|Inert Ingredients|748794
993837|Acetaminophen|161
993837|Codeine|2670
993856|lacosamide|623400
993890|Acetaminophen|161
993890|Codeine|2670
993892|Acetaminophen|161
993892|Codeine|2670
993932|Acetaminophen|161
993932|Codeine|2670
993945|Acetaminophen|161
993945|butalbital|19860
993945|Caffeine|1886
993945|Codeine|2670
993948|Acetaminophen|161
993948|butalbital|19860
993950|Acetaminophen|161
993950|butalbital|19860
993950|Caffeine|1886
993950|Codeine|2670
993954|Bupropion|42347
994005|Naproxen|7258
994005|Esomeprazole|283742
994007|Naproxen|7258
994007|Esomeprazole|283742
994008|Naproxen|7258
994008|Esomeprazole|283742
994010|Naproxen|7258
994010|Esomeprazole|283742
994014|Acetaminophen|161
994014|Chlorpheniramine|2400
994014|Codeine|2670
994039|calfactant|232539
994043|Acetaminophen|161
994043|Codeine|2670
994045|Acetaminophen|161
994045|Codeine|2670
994046|Acetaminophen|161
994046|Codeine|2670
994048|Acetaminophen|161
994048|Codeine|2670
994049|Acetaminophen|161
994049|Codeine|2670
994051|Acetaminophen|161
994051|Codeine|2670
994059|Acetaminophen|161
994059|Codeine|2670
994071|phendimetrazine|33272
994076|phendimetrazine|33272
994206|Cholecalciferol|2418
994210|Cholecalciferol|2418
994228|Aspirin|1191
994228|Carisoprodol|2101
994228|Codeine|2670
994239|Aspirin|1191
994239|butalbital|19860
994239|Caffeine|1886
994239|Codeine|2670
994243|Calcium Carbonate|1897
994277|Aspirin|1191
994277|butalbital|19860
994277|Caffeine|1886
994277|Codeine|2670
994291|Pseudoephedrine|8896
994291|Brompheniramine|1767
994291|Codeine|2670
994398|Glycerin|4910
994404|Pseudoephedrine|8896
994404|Brompheniramine|1767
994404|Codeine|2670
994430|Caffeine|1886
994430|Aspirin|1191
994435|Caffeine|1886
994435|Aspirin|1191
994464|phendimetrazine|33272
994521|Orphenadrine|7715
994523|Orphenadrine|7715
994530|Caffeine|1886
994530|Aspirin|1191
994530|Orphenadrine|7715
994537|Caffeine|1886
994537|Aspirin|1191
994537|Orphenadrine|7715
994541|Orphenadrine|7715
994543|Orphenadrine|7715
994760|Orphenadrine|7715
994766|Orphenadrine|7715
994768|Orphenadrine|7715
994794|Calcium Carbonate|1897
994794|Cholecalciferol|2418
994796|pantothenate|62400
994798|pantothenate|62400
994824|Orphenadrine|7715
994829|Calcium Carbonate|1897
994829|Cholecalciferol|2418
994831|Calcium Carbonate|1897
994831|Cholecalciferol|2418
994835|Brompheniramine|1767
994835|Phenylephrine|8163
994835|Codeine|2670
994841|Orphenadrine|7715
994911|Omega-3 Acid Ethyl Esters (USP)|484348
995019|Nitroglycerin|4917
995043|Pseudoephedrine|8896
995043|Chlorpheniramine|2400
995043|Codeine|2670
995062|Chlorpheniramine|2400
995062|Codeine|2670
995064|Chlorpheniramine|2400
995064|Codeine|2670
995067|Chlorpheniramine|2400
995067|Pseudoephedrine|8896
995067|Codeine|2670
995068|Chlorpheniramine|2400
995068|Codeine|2670
995070|Chlorpheniramine|2400
995070|Codeine|2670
995071|Chlorpheniramine|2400
995071|Codeine|2670
995073|Chlorpheniramine|2400
995073|Codeine|2670
995077|Chlorpheniramine|2400
995077|Codeine|2670
995077|Pseudoephedrine|8896
995081|Pseudoephedrine|8896
995081|Chlorpheniramine|2400
995081|Codeine|2670
995082|Chlorpheniramine|2400
995082|Codeine|2670
995084|Chlorpheniramine|2400
995084|Codeine|2670
995088|Chlorpheniramine|2400
995088|Pseudoephedrine|8896
995088|Codeine|2670
995093|Chlorpheniramine|2400
995093|Codeine|2670
995095|Chlorpheniramine|2400
995095|Codeine|2670
995110|Pseudoephedrine|8896
995110|Chlorpheniramine|2400
995110|Codeine|2670
995116|Chlorpheniramine|2400
995116|Codeine|2670
995118|Chlorpheniramine|2400
995118|Codeine|2670
995122|Chlorpheniramine|2400
995122|Pseudoephedrine|8896
995122|Codeine|2670
995123|Chlorpheniramine|2400
995123|Codeine|2670
995125|Chlorpheniramine|2400
995125|Codeine|2670
995128|Chlorpheniramine|2400
995128|Codeine|2670
995132|Chlorpheniramine|2400
995132|Codeine|2670
995156|lacosamide|623400
995195|Zinc Oxide|11423
995195|Mineral Oil|6972
995195|pramoxine|34347
995205|hepatitis B immune globulin|26744
995211|Chlorpheniramine|2400
995211|Codeine|2670
995213|Chlorpheniramine|2400
995213|Codeine|2670
995214|Chlorpheniramine|2400
995214|Codeine|2670
995216|Chlorpheniramine|2400
995216|Codeine|2670
995218|Hydroxyzine|5553
995220|Hydroxyzine|5553
995226|Guaifenesin|5032
995226|Codeine|2670
995232|Hydroxyzine|5553
995235|Hydroxyzine|5553
995237|Hydroxyzine|5553
995241|Hydroxyzine|5553
995243|Hydroxyzine|5553
995253|Hydroxyzine|5553
995255|Hydroxyzine|5553
995258|Hydroxyzine|5553
995264|Hydroxyzine|5553
995270|Hydroxyzine|5553
995274|Hydroxyzine|5553
995278|Hydroxyzine|5553
995280|Hydroxyzine|5553
995281|Hydroxyzine|5553
995283|Hydroxyzine|5553
995285|Hydroxyzine|5553
995293|Hydroxyzine|5553
995297|Hydroxyzine|5553
995301|Hydroxyzine|5553
995428|Hydroxyzine|5553
995438|Guaifenesin|5032
995438|Codeine|2670
995440|Guaifenesin|5032
995440|Codeine|2670
995441|Guaifenesin|5032
995441|Codeine|2670
995443|Guaifenesin|5032
995443|Codeine|2670
995447|Pyrilamine|9009
995447|Codeine|2670
995450|Guaifenesin|5032
995450|Codeine|2670
995455|Guaifenesin|5032
995455|Phenylephrine|8163
995455|Codeine|2670
995476|Guaifenesin|5032
995476|Codeine|2670
995478|Guaifenesin|5032
995478|Codeine|2670
995483|Guaifenesin|5032
995483|Codeine|2670
995591|Hydroxyzine|5553
995591|pentaerythritol|33055
995592|pentaerythritol|33055
995592|Hydroxyzine|5553
995599|Ethambutol|4110
995605|Ethambutol|4110
995607|Ethambutol|4110
995609|Ethambutol|4110
995613|ferrous sulfate|24947
995624|Meclizine|6676
995626|Meclizine|6676
995630|Meclizine|6676
995632|Meclizine|6676
995634|Meclizine|6676
995666|Meclizine|6676
995668|Meclizine|6676
